#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
4264	M+H	541026	1	Decamethylcyclopentasiloxane	Isolated	NIST	0.0	spectra/specs_ms.pklbin4264	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	N/A	HCD	Positive	ESI	371.101	lib-00000.mgf	Bronze	3	0.666041	3.20717	0.00119019	1	NIST17	NIST	371.101	N/A	612.414	3	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	1	371.1	spectra/specs_ms.pklbin	CCMSLIB00003271045	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4266	M+H	541026	1	Decamethylcyclopentasiloxane	Isolated	NIST	0.0	spectra/specs_ms.pklbin4266	InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3	N/A	HCD	Positive	ESI	371.101	lib-00000.mgf	Bronze	3	0.779646	0.493411	0.000183105	1	NIST17	NIST	371.101	N/A	543.109	8	C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C	1	371.101	spectra/specs_ms.pklbin	CCMSLIB00003271045	23937.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4284	M+H	19794935	1	Trazodone	Isolated	NIST	0.0	spectra/specs_ms.pklbin4284	InChI=1S/C19H22ClN5O/c20-16-5-3-6-17(15-16)23-13-11-22(12-14-23)8-4-10-25-19(26)24-9-2-1-7-18(24)21-25/h1-3,5-7,9,15H,4,8,10-14H2	N/A	HCD	Positive	ESI	372.159	lib-00000.mgf	Bronze	3	0.95261	1.64003	0.000610352	1	NIST17	NIST	372.159	N/A	287.072	8	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	1	372.158	spectra/specs_ms.pklbin	CCMSLIB00003471102	11962	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4294	M+H	25597073	1	Myristoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin4294	InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1	N/A	HCD	Positive	ESI	372.311	lib-00000.mgf	Bronze	3	0.953136	2.13117	0.000793457	1	NIST17	NIST	372.311	N/A	416.643	14	CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	372.31	spectra/specs_ms.pklbin	CCMSLIB00003423640	5992.06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4318	M+H-H2O	570843	1	.beta.-Hyodeoxycholic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin4318	InChI=1S/C24H40O4/c1-14(4-7-22(27)28)17-5-6-18-16-13-21(26)20-12-15(25)8-10-24(20,3)19(16)9-11-23(17,18)2/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16+,17-,18+,19+,20+,21+,23-,24-/m1/s1	N/A	HCD	Positive	ESI	375.289	lib-00000.mgf	Bronze	3	0.685217	1.05713	0.000396729	1	NIST17	NIST	375.289	N/A	414.548	15	CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	1	375.289	spectra/specs_ms.pklbin	CCMSLIB00003374296	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4368	M+H	26993306	1	D-erythro-Sphingosine-1-phosphate	Isolated	NIST	0.0	spectra/specs_ms.pklbin4368	InChI=1S/C18H38NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h14-15,17-18,20H,2-13,16,19H2,1H3,(H2,21,22,23)/b15-14+/t17-,18+/m0/s1	N/A	HCD	Positive	ESI	380.256	lib-00000.mgf	Bronze	3	0.948648	0	0	1	NIST17	NIST	380.256	N/A	412.908	26	CCCCCCCCCCCCCC=CC(C(COP(=O)(O)O)N)O	1	380.256	spectra/specs_ms.pklbin	CCMSLIB00003251678	8979.16	UPDATE-SINGLE-ANNOTATED-BRONZE	 
438	M+H-NH3	60184	1	L-Tyrosine	Isolated	NIST	0.0	spectra/specs_ms.pklbin438	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	N/A	HCD	Positive	ESI	165.055	lib-00000.mgf	Bronze	3	0.961671	3.60543	0.000595093	1	NIST17	NIST	165.055	N/A	28.1393	11	C1=CC(=CC=C1CC(C(=O)[O-])[NH3+])O	1	165.054	spectra/specs_ms.pklbin	CCMSLIB00003304524	8990.74	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4382	M+H	19794979	1	D-erythro-Sphinganine-1-phosphate	Isolated	NIST	0.0	spectra/specs_ms.pklbin4382	InChI=1S/C18H40NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h17-18,20H,2-16,19H2,1H3,(H2,21,22,23)/t17-,18+/m0/s1	N/A	HCD	Positive	ESI	382.272	lib-00000.mgf	Bronze	3	0.756223	1.83614	0.000701904	1	NIST17	NIST	382.272	N/A	419.873	15	CCCCCCCCCCCCCCCC(C(COP(=O)(O)[O-])[NH3+])O	1	382.271	spectra/specs_ms.pklbin	CCMSLIB00003269556	3979.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4387	M+H-2H2O	64907228	1	7.alpha.,25-Dihydroxycholesterol	Isolated	NIST	0.0	spectra/specs_ms.pklbin4387	InChI=1S/C27H46O3/c1-17(7-6-12-25(2,3)30)20-8-9-21-24-22(11-14-27(20,21)5)26(4)13-10-19(28)15-18(26)16-23(24)29/h16-17,19-24,28-30H,6-15H2,1-5H3/t17-,19+,20-,21+,22+,23-,24+,26+,27-/m1/s1	N/A	HCD	Positive	ESI	383.331	lib-00000.mgf	Bronze	3	0.666163	0.47767	0.000183105	1	NIST17	NIST	383.331	N/A	545.933	28	CC(CCCC(C)(C)O)C1CCC2C1(CCC3C2C(C=C4C3(CCC(C4)O)C)O)C	1	383.331	spectra/specs_ms.pklbin	CCMSLIB00003718578	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4390	M+H	111974697	1	Quetiapine	Isolated	NIST	0.0	spectra/specs_ms.pklbin4390	InChI=1S/C21H25N3O2S/c25-14-16-26-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)27-20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2	N/A	HCD	Positive	ESI	384.174	lib-00000.mgf	Bronze	3	0.940937	0	0	1	NIST17	NIST	384.174	N/A	293.137	16	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	1	384.174	spectra/specs_ms.pklbin	CCMSLIB00003491996	8990.81	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4466	M+H	117840	1	Dioctyl phthalate	Isolated	NIST	0.0	spectra/specs_ms.pklbin4466	InChI=1S/C24H38O4/c1-3-5-7-9-11-15-19-27-23(25)21-17-13-14-18-22(21)24(26)28-20-16-12-10-8-6-4-2/h13-14,17-18H,3-12,15-16,19-20H2,1-2H3	N/A	HCD	Positive	ESI	391.284	lib-00000.mgf	Bronze	3	0.978625	0.779934	0.000305176	1	NIST17	NIST	391.284	N/A	7.57569	4	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC	1	391.284	spectra/specs_ms.pklbin	CCMSLIB00003270968	254996	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4467	M+H	117840	1	Dioctyl phthalate	Isolated	NIST	0.0	spectra/specs_ms.pklbin4467	InChI=1S/C24H38O4/c1-3-5-7-9-11-15-19-27-23(25)21-17-13-14-18-22(21)24(26)28-20-16-12-10-8-6-4-2/h13-14,17-18H,3-12,15-16,19-20H2,1-2H3	N/A	HCD	Positive	ESI	391.284	lib-00000.mgf	Bronze	3	0.862425	0.779934	0.000305176	1	NIST17	NIST	391.284	N/A	546.951	4	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC	1	391.284	spectra/specs_ms.pklbin	CCMSLIB00003270970	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4523	M+H	78513	1	Tris(2-butoxyethyl) phosphate	Isolated	NIST	0.0	spectra/specs_ms.pklbin4523	InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3	N/A	HCD	Positive	ESI	399.251	lib-00000.mgf	Bronze	3	0.969711	1.52874	0.000610352	1	NIST17	NIST	399.251	N/A	481.386	13	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	1	399.25	spectra/specs_ms.pklbin	CCMSLIB00003265641	12959.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4536	M+H	329216639	1	Quetiapine sulfoxide	Isolated	NIST	0.0	spectra/specs_ms.pklbin4536	InChI=1S/C21H25N3O3S/c25-14-16-27-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)28(26)20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2	N/A	HCD	Positive	ESI	400.169	lib-00000.mgf	Bronze	3	0.881865	0.228785	9.15527e-05	1	NIST17	NIST	400.169	N/A	221.395	10	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3S(=O)C4=CC=CC=C42	1	400.169	spectra/specs_ms.pklbin	CCMSLIB00003617648	11957.2	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4540	M+H	1935188	1	Palmitoylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin4540	InChI=1S/C23H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)28-21(19-22(25)26)20-24(2,3)4/h21H,5-20H2,1-4H3	N/A	HCD	Positive	ESI	400.342	lib-00000.mgf	Bronze	3	0.980797	0.228686	9.15527e-05	1	NIST17	NIST	400.342	N/A	448.793	19	CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	400.342	spectra/specs_ms.pklbin	CCMSLIB00003270280	6985.34	UPDATE-SINGLE-ANNOTATED-BRONZE	 
46	M+H-H2O	106605	1	5-Aminolevulinic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin46	InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	114.055	lib-00000.mgf	Bronze	3	0.719301	96.4586	0.0110016	1	NIST17	NIST	114.055	N/A	17.9812	5	C(CC(=O)[O-])C(=O)C[NH3+]	1	114.066	spectra/specs_ms.pklbin	CCMSLIB00003278577	5000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4616	2M+H	73223	1	L-Tryptophan	Isolated	NIST	0.0	spectra/specs_ms.pklbin4616	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	409.187	lib-00000.mgf	Bronze	3	0.77921	0	0	1	NIST17	NIST	409.187	N/A	97.1706	4	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	1	409.187	spectra/specs_ms.pklbin	CCMSLIB00003305041	5995.42	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4647	M+H-3H2O	475310	1	Glycocholic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin4647	InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1	N/A	HCD	Positive	ESI	412.285	lib-00000.mgf	Bronze	3	0.69876	1.48041	0.000610352	1	NIST17	NIST	412.285	N/A	357.106	18	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	1	412.284	spectra/specs_ms.pklbin	CCMSLIB00003468216	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4682	M+H-2H2O	360656	1	Glycodeoxycholic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin4682	InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)	N/A	HCD	Positive	ESI	414.3	lib-00000.mgf	Bronze	3	0.763587	0.736605	0.000305176	1	NIST17	NIST	414.3	N/A	326.971	51	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	1	414.3	spectra/specs_ms.pklbin	CCMSLIB00003455813	15711.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4702	M+H	42399417	1	Diltiazem	Isolated	NIST	0.0	spectra/specs_ms.pklbin4702	InChI=1S/C22H26N2O4S/c1-15(25)28-20-21(16-9-11-17(27-4)12-10-16)29-19-8-6-5-7-18(19)24(22(20)26)14-13-23(2)3/h5-12,20-21H,13-14H2,1-4H3/t20-,21+/m1/s1	N/A	HCD	Positive	ESI	415.169	lib-00000.mgf	Bronze	3	0.834206	1.47013	0.000610352	1	NIST17	NIST	415.169	N/A	318.374	4	CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC	1	415.168	spectra/specs_ms.pklbin	CCMSLIB00003446276	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4712	M+H	195207762	1	3-Hydroxyhexadecanoylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin4712	InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/t20?,21-/m1/s1	N/A	HCD	Positive	ESI	416.337	lib-00000.mgf	Bronze	3	0.852713	2.41891	0.00100708	1	NIST17	NIST	416.337	N/A	414.691	10	CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O	1	416.338	spectra/specs_ms.pklbin	CCMSLIB00003578351	3000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
472	M+H	69932	1	Uric acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin472	InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)	N/A	HCD	Positive	ESI	169.036	lib-00000.mgf	Bronze	3	0.885362	3.52052	0.000595093	1	NIST17	NIST	169.036	N/A	23.6068	9	C12=C(NC(=O)N1)NC(=O)NC2=O	1	169.035	spectra/specs_ms.pklbin	CCMSLIB00003461631	12858.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
473	M+H	2237367	1	2-Hydroxy-4-methoxybenzoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin473	InChI=1S/C8H8O4/c1-12-5-2-3-6(8(10)11)7(9)4-5/h2-4,9H,1H3,(H,10,11)	N/A	HCD	Positive	ESI	169.049	lib-00000.mgf	Bronze	3	0.773937	50.2761	0.00849915	1	NIST17	NIST	169.049	N/A	17.8109	3	COC1=CC(=C(C=C1)C(=O)O)O	1	169.058	spectra/specs_ms.pklbin	CCMSLIB00003620624	10935	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4769	M+Na	78513	1	Tris(2-butoxyethyl) phosphate	Isolated	NIST	0.0	spectra/specs_ms.pklbin4769	InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3	N/A	HCD	Positive	ESI	421.233	lib-00000.mgf	Bronze	3	0.925173	1.44897	0.000610352	1	NIST17	NIST	421.233	N/A	481.075	6	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	1	421.232	spectra/specs_ms.pklbin	CCMSLIB00003265665	14928.2	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4791	M+H	36816101	1	Linoleoylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin4791	InChI=1S/C25H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h9-10,12-13,23H,5-8,11,14-22H2,1-4H3/b10-9-,13-12-/t23-/m1/s1	N/A	HCD	Positive	ESI	424.342	lib-00000.mgf	Bronze	3	0.965718	2.58903	0.00109863	1	NIST17	NIST	424.342	N/A	437.902	38	CCCCCC=CCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	424.341	spectra/specs_ms.pklbin	CCMSLIB00003578748	5954.84	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4814	M+H	50974771	1	Heptapropylene glycol	Isolated	NIST	0.0	spectra/specs_ms.pklbin4814	InChI=1S/C21H44O8/c1-15(23)9-24-17(3)11-26-19(5)13-28-21(7)14-29-20(6)12-27-18(4)10-25-16(2)8-22/h15-23H,8-14H2,1-7H3	N/A	Q-TOF	Positive	ESI	425.311	lib-00000.mgf	Bronze	3	0.841043	2.15261	0.000915527	1	NIST17	NIST	425.311	N/A	343.275	4	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	1	425.31	spectra/specs_ms.pklbin	CCMSLIB00003231124	2000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4818	M+H	123060402	1	1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine	Isolated	NIST	0.0	spectra/specs_ms.pklbin4818	InChI=1S/C19H40NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-19(22)25-16-18(21)17-27-28(23,24)26-15-14-20/h18,21H,2-17,20H2,1H3,(H,23,24)/t18-/m1/s1	N/A	HCD	Positive	ESI	426.262	lib-00000.mgf	Bronze	3	0.655343	1.21709	0.000518799	1	NIST17	NIST	426.262	N/A	414.392	5	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])O	1	426.261	spectra/specs_ms.pklbin	CCMSLIB00003269438	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4825	M+H	13962055	1	Oleoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin4825	InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/b13-12-/t23-/m1/s1	N/A	HCD	Positive	ESI	426.358	lib-00000.mgf	Bronze	3	0.945066	1.86101	0.000793457	1	NIST17	NIST	426.358	N/A	456.168	37	CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	426.357	spectra/specs_ms.pklbin	CCMSLIB00003270304	8945.07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4842	M+H	25597095	1	Stearoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin4842	InChI=1S/C25H49NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h23H,5-22H2,1-4H3/t23-/m1/s1	N/A	HCD	Positive	ESI	428.373	lib-00000.mgf	Bronze	3	0.968923	0.997368	0.000427246	1	NIST17	NIST	428.373	N/A	478.3	16	CCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	428.373	spectra/specs_ms.pklbin	CCMSLIB00003578834	5995.27	UPDATE-SINGLE-ANNOTATED-BRONZE	 
485	M+H-H2O	1204064	1	3-Indoleacrylic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin485	InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)/b6-5+	N/A	Q-TOF	Positive	ESI	170.06	lib-00000.mgf	Bronze	3	0.759931	88.2006	0.0149994	1	NIST17	NIST	170.06	N/A	63.4705	3	C1=CC=C2C(=C1)C(=CN2)C=CC(=O)O	1	170.045	spectra/specs_ms.pklbin	CCMSLIB00003182646	2966.85	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4873	M+H	1246298656	1	7.alpha.-Hydroxy-3-oxo-4-cholestenoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin4873	InChI=1S/C27H42O4/c1-16(6-5-7-17(2)25(30)31)20-8-9-21-24-22(11-13-27(20,21)4)26(3)12-10-19(28)14-18(26)15-23(24)29/h14,16-17,20-24,29H,5-13,15H2,1-4H3,(H,30,31)/t16-,17-,20-,21+,22+,23-,24+,26+,27-/m1/s1	N/A	HCD	Positive	ESI	431.316	lib-00000.mgf	Bronze	3	0.74179	1.41509	0.000610352	1	NIST17	NIST	431.316	N/A	470.236	38	CC(CCCC(C)C(=O)O)C1CCC2C1(CCC3C2C(CC4=CC(=O)CCC34C)O)C	1	431.315	spectra/specs_ms.pklbin	CCMSLIB00003267001	5917.42	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4884	M+H-H2O	360656	1	Glycodeoxycholic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin4884	InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)	N/A	HCD	Positive	ESI	432.311	lib-00000.mgf	Bronze	3	0.826322	0.494142	0.000213623	1	NIST17	NIST	432.311	N/A	400.74	53	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	1	432.311	spectra/specs_ms.pklbin	CCMSLIB00003455784	12705.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
498	M+H	31468129	1	3-Cyclohexyl-1,1-dimethylurea	Isolated	NIST	0.0	spectra/specs_ms.pklbin498	InChI=1S/C9H18N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h8H,3-7H2,1-2H3,(H,10,12)	N/A	HCD	Positive	ESI	171.149	lib-00000.mgf	Bronze	3	0.708237	1.15901	0.000198364	1	NIST17	NIST	171.149	N/A	749.845	3	CN(C)C(=O)NC1CCCCC1	1	171.149	spectra/specs_ms.pklbin	CCMSLIB00003393375	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5004	M+H	851132917	1	3-Hydroxyoleylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin5004	N/A	N/A	HCD	Positive	ESI	442.353	lib-00000.mgf	Bronze	3	0.787065	1.58675	0.000701904	1	NIST17	NIST	442.353	N/A	425.329	4	N/A	1	442.352	spectra/specs_ms.pklbin	CCMSLIB00003578320	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
502	M+H	31468129	1	3-Cyclohexyl-1,1-dimethylurea	Isolated	NIST	0.0	spectra/specs_ms.pklbin502	InChI=1S/C9H18N2O/c1-11(2)9(12)10-8-6-4-3-5-7-8/h8H,3-7H2,1-2H3,(H,10,12)	N/A	HCD	Positive	ESI	171.149	lib-00000.mgf	Bronze	3	0.692185	1.15901	0.000198364	1	NIST17	NIST	171.149	N/A	717.113	3	CN(C)C(=O)NC1CCCCC1	1	171.149	spectra/specs_ms.pklbin	CCMSLIB00003393376	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5040	M+H-H2O	475310	1	Glycocholic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin5040	InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1	N/A	HCD	Positive	ESI	448.306	lib-00000.mgf	Bronze	3	0.650208	1.56568	0.000701904	1	NIST17	NIST	448.306	N/A	377.78	37	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	1	448.305	spectra/specs_ms.pklbin	CCMSLIB00003468172	2968.77	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5043	M+H	36816112	1	L-Arachidonoylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin5043	N/A	N/A	HCD	Positive	ESI	448.342	lib-00000.mgf	Bronze	3	0.926445	2.45043	0.00109863	1	NIST17	NIST	448.342	N/A	440.042	25	N/A	1	448.341	spectra/specs_ms.pklbin	CCMSLIB00003411703	2981.02	UPDATE-SINGLE-ANNOTATED-BRONZE	 
51	M+H-NH3	616079	1	DL-Ornithine	Isolated	NIST	0.0	spectra/specs_ms.pklbin51	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)	N/A	HCD	Positive	ESI	116.071	lib-00000.mgf	Bronze	3	0.990635	5.19272	0.000602722	1	NIST17	NIST	116.071	N/A	19.2814	3	C(CC(C(=O)O)N)CN	1	116.07	spectra/specs_ms.pklbin	CCMSLIB00003460247	999.999	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5100	M+2H]	16875119	1	Bradykinin fragment 2-9	Isolated	NIST	0.0	spectra/specs_ms.pklbin5100	InChI=1S/C44H61N11O10/c45-44(46)48-20-8-16-30(43(64)65)51-38(59)32(24-28-13-5-2-6-14-28)52-40(61)35-18-10-22-55(35)42(63)33(26-56)53-37(58)31(23-27-11-3-1-4-12-27)50-36(57)25-49-39(60)34-17-9-21-54(34)41(62)29-15-7-19-47-29/h1-6,11-14,29-35,47,56H,7-10,15-26H2,(H,49,60)(H,50,57)(H,51,59)(H,52,61)(H,53,58)(H,64,65)(H4,45,46,48)	N/A	Q-TOF	Positive	ESI	452.737	lib-00000.mgf	Bronze	3	0.702611	0.876288	451.729	1	NIST17	NIST	452.737	N/A	261.498	6	C1CC(NC1)C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O	2	452.737	spectra/specs_ms.pklbin	CCMSLIB00003183253	5964.55	UPDATE-SINGLE-ANNOTATED-BRONZE	 
5111	M+H	53862354	1	1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine	Isolated	NIST	0.0	spectra/specs_ms.pklbin5111	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	N/A	HCD	Positive	ESI	454.293	lib-00000.mgf	Bronze	3	0.950651	1.74658	0.000793457	1	NIST17	NIST	454.293	N/A	443.379	16	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])O	1	454.292	spectra/specs_ms.pklbin	CCMSLIB00003269308	8954.05	UPDATE-SINGLE-ANNOTATED-BRONZE	 
