G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1447","main.cluster index_upperinput":"1447"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=101&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	20.6167	0	0	N/A	2	1447	101	2	244.0790	0	244.0790	5200280.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1448","main.cluster index_upperinput":"1448"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=82&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	280.2297	0	0	N/A	2	1448	82	2	301.1173	0	301.1173	5370940.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1449","main.cluster index_upperinput":"1449"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	453.4147	0	0	N/A	2	1449	9	2	612.3229	0	612.3229	3077180.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1450","main.cluster index_upperinput":"1450"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=55&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	413.9503	0	0	N/A	2	1450	55	2	420.3317	0	420.3317	21962400.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1451","main.cluster index_upperinput":"1451"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	550.0855	0	0	N/A	2	1451	9	2	538.4207	0	538.4207	4512940.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1452","main.cluster index_upperinput":"1452"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	479.3738	0	0	N/A	2	1452	9	2	1005.6858	0	1005.6858	2816820.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1453","main.cluster index_upperinput":"1453"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	552.5058	0	0	N/A	2	1453	23	2	530.4405	0	530.4405	2644220.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1454","main.cluster index_upperinput":"1454"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1454","main.cluster index_upperinput":"1454"}	N/A	N/A	370.3741	0	0	N/A	2	1454	-1	2	524.2490	0	524.2490	1624444.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1455","main.cluster index_upperinput":"1455"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	367.4835	0	0	N/A	2	1455	16	2	971.9361	0	971.9361	1782230.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1456","main.cluster index_upperinput":"1456"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1456","main.cluster index_upperinput":"1456"}	N/A	N/A	277.3792	0	0	N/A	2	1456	-1	2	430.1703	0	430.1703	3943400.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1457","main.cluster index_upperinput":"1457"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	533.1547	0	0	N/A	2	1457	3	2	487.3381	0	487.3381	3848840.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1458","main.cluster index_upperinput":"1458"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1458","main.cluster index_upperinput":"1458"}	N/A	N/A	211.7878	0	0	N/A	2	1458	-1	2	512.2088	0	512.2088	6309980.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1459","main.cluster index_upperinput":"1459"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=55&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	426.4220	0	0	N/A	2	1459	55	2	390.3212	0	390.3212	8982440.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1460","main.cluster index_upperinput":"1460"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=165&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	316.0972	0	0	N/A	2	1460	165	2	464.1907	0	464.1907	2004420.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1461","main.cluster index_upperinput":"1461"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1461","main.cluster index_upperinput":"1461"}	N/A	N/A	547.1956	0	0	N/A	2	1461	-1	2	489.3543	0	489.3543	2760500.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1462","main.cluster index_upperinput":"1462"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	532.4440	0	0	N/A	2	1462	33	2	452.3370	0	452.3370	2463700.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1463","main.cluster index_upperinput":"1463"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	340.9485	0	0	N/A	2	1463	14	2	1105.9253	0	1105.9253	4355220.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1464","main.cluster index_upperinput":"1464"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	130.0083	0	0	N/A	2	1464	73	2	249.0866	0	249.0866	5502240.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1465","main.cluster index_upperinput":"1465"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=168&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	104.8801	0	0	N/A	2	1465	168	2	244.0263	0	244.0263	3633240.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1466","main.cluster index_upperinput":"1466"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1466","main.cluster index_upperinput":"1466"}	N/A	N/A	426.0268	0	0	N/A	2	1466	-1	2	425.2866	0	425.2866	2041840.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1467","main.cluster index_upperinput":"1467"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=64&task=19490658762846319435ea3bd2fbb6bb	1-Palmitoyl-2-stearoyl-sn-glycero-3-phosphocholine	0.939584	578.0638	0	0	CCMSLIB00003173897	2	1467	64	2	762.5985	0	762.5985	15699960.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1468","main.cluster index_upperinput":"1468"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	455.7796	0	0	N/A	2	1468	58	2	182.9848	0	182.9848	9222620.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1469","main.cluster index_upperinput":"1469"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=96&task=19490658762846319435ea3bd2fbb6bb	p-Hydroxybenzoylecgonine	0.945759	199.3022	0	0	CCMSLIB00003189835	2	1469	96	2	306.1325	0	306.1325	2422060.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1470","main.cluster index_upperinput":"1470"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	28.7263	0	0	N/A	2	1470	3	2	464.0662	0	464.0662	3892240.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1471","main.cluster index_upperinput":"1471"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=200&task=19490658762846319435ea3bd2fbb6bb	Stearoyl ethanolamide	0.80155	549.2094	0	0	CCMSLIB00003483714	2	1471	200	2	328.3202	0	328.3202	2969320.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1472","main.cluster index_upperinput":"1472"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1472","main.cluster index_upperinput":"1472"}	N/A	N/A	312.8000	0	0	N/A	2	1472	-1	2	793.4084	0	793.4084	6004080.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1473","main.cluster index_upperinput":"1473"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	563.6051	0	0	N/A	2	1473	39	2	538.4819	0	538.4819	7678020.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1474","main.cluster index_upperinput":"1474"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1474","main.cluster index_upperinput":"1474"}	N/A	N/A	500.7662	0	0	N/A	2	1474	-1	2	331.2238	0	331.2238	3978980.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1475","main.cluster index_upperinput":"1475"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1475","main.cluster index_upperinput":"1475"}	N/A	N/A	349.5029	0	0	N/A	2	1475	-1	2	348.1365	0	348.1365	2083440.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1476","main.cluster index_upperinput":"1476"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=133&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	348.6339	0	0	N/A	2	1476	133	2	643.3795	0	643.3795	5750240.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1477","main.cluster index_upperinput":"1477"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1477","main.cluster index_upperinput":"1477"}	N/A	N/A	545.6249	0	0	N/A	2	1477	-1	2	297.0814	0	297.0814	4528560.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1478","main.cluster index_upperinput":"1478"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1478","main.cluster index_upperinput":"1478"}	N/A	N/A	567.8169	0	0	N/A	2	1478	-1	2	361.1667	0	361.1667	3989800.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1479","main.cluster index_upperinput":"1479"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	223.3367	0	0	N/A	2	1479	6	2	140.0679	0	140.0679	14313280.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1480","main.cluster index_upperinput":"1480"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1480","main.cluster index_upperinput":"1480"}	N/A	N/A	549.6790	0	0	N/A	2	1480	-1	2	773.6517	0	773.6517	3907320.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1481","main.cluster index_upperinput":"1481"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=130&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	504.1240	0	0	N/A	2	1481	130	2	502.3733	0	502.3733	14976240.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1482","main.cluster index_upperinput":"1482"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=182&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	535.7626	0	0	N/A	2	1482	182	2	429.2606	0	429.2606	3123000.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1483","main.cluster index_upperinput":"1483"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1483","main.cluster index_upperinput":"1483"}	N/A	N/A	609.5061	0	0	N/A	2	1483	-1	2	595.4924	0	595.4924	4242920.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1484","main.cluster index_upperinput":"1484"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=198&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	601.9573	0	0	N/A	2	1484	198	2	610.5037	0	610.5037	4711040.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1485","main.cluster index_upperinput":"1485"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1485","main.cluster index_upperinput":"1485"}	N/A	N/A	599.3397	0	0	N/A	2	1485	-1	2	860.6102	0	860.6102	2815220.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1486","main.cluster index_upperinput":"1486"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1486","main.cluster index_upperinput":"1486"}	N/A	N/A	552.7207	0	0	N/A	2	1486	-1	2	491.3710	0	491.3710	5861080.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1487","main.cluster index_upperinput":"1487"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1487","main.cluster index_upperinput":"1487"}	N/A	N/A	414.4603	0	0	N/A	2	1487	-1	2	404.3368	0	404.3368	5792900.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1488","main.cluster index_upperinput":"1488"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	483.9091	0	0	N/A	2	1488	61	2	389.1113	0	389.1113	3272740.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1489","main.cluster index_upperinput":"1489"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1489","main.cluster index_upperinput":"1489"}	N/A	N/A	421.2050	0	0	N/A	2	1489	-1	2	398.3262	0	398.3262	16573360.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1490","main.cluster index_upperinput":"1490"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1490","main.cluster index_upperinput":"1490"}	N/A	N/A	474.1443	0	0	N/A	2	1490	-1	2	425.2891	0	425.2891	5669560.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1491","main.cluster index_upperinput":"1491"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1491","main.cluster index_upperinput":"1491"}	N/A	N/A	594.1024	0	0	N/A	2	1491	-1	2	615.4570	0	615.4570	2719120.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1492","main.cluster index_upperinput":"1492"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	375.0645	0	0	N/A	0	1492	16	0	902.2548	0	902.2548	0.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1493","main.cluster index_upperinput":"1493"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1493","main.cluster index_upperinput":"1493"}	N/A	N/A	299.1806	0	0	N/A	2	1493	-1	2	179.0594	0	179.0594	2991820.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1494","main.cluster index_upperinput":"1494"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=19490658762846319435ea3bd2fbb6bb	1-(1',3'-Benzodioxol-5'-yl)-2-butanamine	0.822971	425.2925	0	0	CCMSLIB00003486800	2	1494	3	2	194.1174	0	194.1174	20149400.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1495","main.cluster index_upperinput":"1495"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1495","main.cluster index_upperinput":"1495"}	N/A	N/A	539.2383	0	0	N/A	2	1495	-1	2	583.3237	0	583.3237	4379020.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1496","main.cluster index_upperinput":"1496"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine	0.952787	551.7957	0	0	CCMSLIB00003269084	2	1496	9	2	546.3519	0	546.3519	2961360.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1497","main.cluster index_upperinput":"1497"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=277&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	482.7772	0	0	N/A	2	1497	277	2	543.3431	0	543.3431	75232600.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1498","main.cluster index_upperinput":"1498"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=130&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	498.0097	0	0	N/A	2	1498	130	2	634.4516	0	634.4516	3472560.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1499","main.cluster index_upperinput":"1499"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1499","main.cluster index_upperinput":"1499"}	N/A	N/A	328.1295	0	0	N/A	2	1499	-1	2	238.1774	0	238.1774	3096640.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1500","main.cluster index_upperinput":"1500"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	8.6851	0	0	N/A	2	1500	3	2	194.1173	0	194.1173	33477800.0
