row ID,row m/z,row retention time,L_C18_Polar_16_MS2_DF_1_01.mzML Peak area,L_C18_Polar_16_MS2_DF_1_02.mzML Peak area,L_C18_Polar_16_MS2_DF_1_03.mzML Peak area,L_C18_Polar_16_MS2_DF_25_02.mzML Peak area,L_C18_Polar_16_MS2_DF_25_01.mzML Peak area,L_C18_Polar_16_MS2_DF_25_03.mzML Peak area,L_C18_Polar_16_MS2_DF_5_01.mzML Peak area,L_C18_Polar_16_MS2_DF_5_02.mzML Peak area,L_C18_Polar_16_MS2_DF_5_03.mzML Peak area,L_C18_Polar_16_Blk_no_inj_02.mzML Peak area,L_C18_Polar_16_Blk_no_inj_04.mzML Peak area,L_C18_Polar_16_Blk_no_inj_06.mzML Peak area,L_C18_Polar_16_Blk_no_inj_08.mzML Peak area,L_C18_Polar_16_MS2_DF_625_01.mzML Peak area,L_C18_Polar_16_MS2_DF_625_02.mzML Peak area,L_C18_Polar_16_MS2_DF_625_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_02.mzML Peak area,L_C18_Polar_16_MS2_DF_125_01.mzML Peak area
1232,257.112591783013,32.2736768889672,1405380,1475960.0,0.0,1334800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,318.19058814762997,222.825288914857,1673780,1689820.0,1657750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,285.004820014215,240.326754936132,3148170,2891200.0,0.0,3405140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,331.206568116374,298.35615047096,1531040,2010680.0,1051410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,547.301015992143,361.69663064019096,4019620,6340180.0,0.0,1699050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,560.304492523677,436.31902165543505,1657690,0.0,0.0,3315380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,1319.3108523212,461.571687629311,1320930,1030730.0,1611130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,283.14901676037005,391.279494346687,1696670,1938050.0,1455290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,346.009299744851,59.04737928255529,6572940,4830360.0,0.0,8315520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,379.262463301634,557.474485402633,443914,887827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,313.153616803643,242.57426650514802,4485090,4626150.0,4344030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,302.213765527646,387.27361418116203,9564580,8655250.0,10473900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,515.36967846566,556.157989875491,1538780,1463220.0,0.0,1614350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,272.221205688478,410.378422359656,1056400,979155.0,0.0,1133640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,273.66456290198397,470.50287193694,1432810,1173260.0,1692360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,298.113674481541,40.811563546848,1262940,1375880.0,0.0,1149990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,344.279255899217,386.02680537049497,1652260,1244170.0,0.0,2060350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,239.08867979519297,244.57443073187198,1731120,1667020.0,1795210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,1047.72367194357,344.765243283994,7100880,6680440.0,7521310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,107.048906529693,45.964582345896,3468780,3619440.0,0.0,3318110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,197.12823251779201,184.39233393399502,7961640,7599520.0,0.0,8323750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,212.164322527568,299.47589684873,1527560,1457820.0,1597310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,185.114632099572,273.537891867648,9081590,12050000.0,0.0,0.0,0.0,0.0,0.0,0.0,6113180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,559.2974779494731,452.39780868941904,2069360,2230000.0,0.0,1908720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,316.32034349042004,576.596623428626,1724480,1135830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313120.0,0.0,0.0,0.0,0.0
1257,540.431442424484,541.554977559743,2338620,1560170.0,0.0,3117080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,386.208698575226,382.377406657183,1094860,1197450.0,0.0,992266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,552.401249494569,523.701542660831,5188990,3623580.0,0.0,6754400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,583.39397453222,580.688831853151,1325950,1502530.0,0.0,1149370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,459.23470146987603,495.40838797464403,1225820,1327280.0,0.0,1124350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,309.04975567470404,228.76712264165002,5528080,9546060.0,1510090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,420.33151204015604,424.40243079754697,9111580,8789060.0,9434110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,216.195768931343,314.545047724122,1927180,2002140.0,1852220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,593.332926814654,433.778423059794,1408030,1292760.0,1523300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,558.472219366761,593.1470284092981,1851440,1439760.0,0.0,2263110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,545.359358040888,580.117938734972,2173340,2230500.0,0.0,2116180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,557.276772912698,560.2922976057599,2469540,1950160.0,0.0,2988930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,611.368319601912,584.443737799913,2734020,2693820.0,0.0,2774210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,534.315567662831,411.79695433646896,1690680,1440210.0,1941150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,264.195225547385,239.25579997004,1277890,1347850.0,1207930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,280.153679469794,211.717965536292,3656280,4476660.0,0.0,2835910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,238.177518171755,318.91764401254,1313480,1263570.0,1363380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,169.094535741191,17.9876467110668,4132220,3331820.0,0.0,4932610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,609.339100935999,544.450631519606,2352640,2222170.0,2483120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,595.348170985569,294.596406884796,1047160,880297.0,0.0,1214020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,227.12484529212298,20.592963667899802,7794860,6589040.0,9000690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,200.127784334138,19.293427341849302,1444120,1647360.0,1240890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,382.27062895472704,416.005105147852,2183710,2065880.0,0.0,2301540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,250.179770785276,259.558214693717,1234250,1369230.0,1099270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,331.227900298996,326.128340525849,2259680,2157630.0,2361730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,260.979583919946,24.3768725556647,5319740,2937100.0,0.0,7702370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,394.3288797121,482.93462618541804,1819740,1711520.0,1927950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,358.24379240886805,237.569286179638,911946,961388.0,862503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,635.4846540377961,582.582093209634,1391020,1503380.0,0.0,1278670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,234.024153585479,31.187741329155102,10152800,9011630.0,0.0,11293900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,223.10517427429198,39.4502346279223,1299190,1532570.0,1065810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,480.30309611447996,426.536931533573,34150000,3669630.0,64630300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,559.396349601152,559.9090922106759,2519430,2576330.0,0.0,2462530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,875.708624660343,682.569047332139,4041840,0.0,3931700.0,4151990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,281.246533868668,551.753961212994,2200660,0.0,1759970.0,2641350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,942.6781401090109,443.28687090273695,3560420,0.0,2986100.0,4134730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,316.136108095409,31.7134161228852,1743620,0.0,1580860.0,1906370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,986.0534496537649,368.647685163805,2763170,0.0,2420650.0,3105690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,367.14976624204905,86.88132875470751,4997850,0.0,5150990.0,4844710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,432.385102661485,655.554710990296,2069520,0.0,1915040.0,2223990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,1058.6841278502,473.490408669875,2294940,0.0,2355600.0,2234280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,821.650565298744,573.255910397848,9271580,0.0,7302860.0,11240300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,670.9947985789511,277.867165950916,3051430,0.0,2598900.0,3503960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,393.884638152134,18.3752568055029,1528560,0.0,1263530.0,1793600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,329.26918500656103,597.980171850337,3927220,0.0,3077260.0,4777190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,601.2653564275689,352.41396167387103,1466910,0.0,1195940.0,1737880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,838.629683844523,579.091601729451,25802600,0.0,26577400.0,0.0,0.0,0.0,0.0,0.0,0.0,25027900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,869.1430732104441,360.89595510908,1514070,0.0,862165.0,2165970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,534.315971235009,352.475066303333,3371700,0.0,3150680.0,3592720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,813.649987161804,583.552883175449,12361600,0.0,4422140.0,0.0,20301000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,763.775638722021,240.129275910986,809295,0.0,1618590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,315.132893851115,313.443019444309,1548120,0.0,1439530.0,1656710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,244.190109149108,579.875242942207,2074430,0.0,2671100.0,1477760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,318.222003320158,375.723090397736,1079330,0.0,922606.0,0.0,0.0,0.0,0.0,0.0,1236060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,869.242190952695,353.840893626917,2374060,0.0,1421930.0,3326190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,373.27386709419295,357.76657842904,1268810,0.0,1069350.0,1468270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,844.617655568468,574.218882711706,2194070,0.0,2213500.0,2174640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,152.021889720242,18.1490999901622,3758520,0.0,3792870.0,3724180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,136.075451383483,30.529674445195102,49807200,0.0,47217800.0,52396500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,1106.09137794177,338.953108419542,3087420,0.0,2835930.0,3338910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,612.310675475223,249.8942721625,1393800,0.0,1139010.0,1648600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,715.6084548695039,333.99638563139,3787760,0.0,4135820.0,3439710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,292.974189347127,36.3856731977771,6284050,0.0,12568100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,577.481753740778,579.631457922407,1281980,0.0,1169110.0,1394860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,279.13648139672,211.015037271911,5739460,0.0,3538410.0,7940510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,788.61408913573,584.3043976088691,146048992,0.0,18678800.0,273419008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,302.101627734849,268.458534618164,1291230,0.0,1008920.0,1573540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,919.8516923643331,329.704165113602,2367180,0.0,2100650.0,2633710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,336.325119233494,612.3797465920201,1340880,0.0,1241660.0,1440090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,336.317800414123,509.452198624,1727220,0.0,1491310.0,1963120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,1093.1764660936399,371.026464874721,2734860,0.0,1904850.0,3564870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,818.578437023073,518.049534545436,1671480,0.0,0.0,3342950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,1215.07501224775,337.50639293119,2945140,0.0,2592400.0,3297880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,991.670483614089,445.44934309592696,657094976,0.0,549614016.0,764576000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,1214.9481913631098,330.376375774405,2516950,0.0,2135460.0,2898440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,725.428596145468,240.41227247310903,1045480,0.0,896534.0,1194420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,997.6678422571789,375.046494329098,1699540,0.0,1285880.0,2113200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,711.5403371775341,736.2361361711901,3603300,0.0,2607560.0,4599040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,646.4156668336519,372.52321624456704,2219140,0.0,1700140.0,2738140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,259.093515719611,345.23826206658896,1080570,0.0,707715.0,1453430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,509.334470918635,420.36959112957396,1683460,0.0,1646570.0,1720360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,220.008630513767,20.1748413957737,6889600,0.0,6022910.0,7756280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,1090.86284520902,413.243006144795,771019,0.0,838004.0,704034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,1080.06728944636,328.569048976707,2567050,0.0,2150510.0,2983590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,217.63233237321398,496.864631306796,1106290,0.0,915633.0,1296940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,414.299995113814,307.74300061442904,1608620,0.0,1331770.0,1885460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,149.023108083253,467.619002725092,2940120,0.0,3252790.0,2627450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,130.049595302511,190.64997599816002,1981220,0.0,1861580.0,2100870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,378.24038179822503,378.23571181853896,3087350,0.0,2775800.0,3398900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,143.996635507104,410.66555896129404,26940600,0.0,26042000.0,27839100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,407.278550146587,517.04263281492,2043720,0.0,1976930.0,2110500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,361.20079800354796,302.76672988699903,1250760,0.0,1208630.0,1292900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,1087.28112828461,368.74873427437996,665375,0.0,1330750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,104.10681374257099,19.2302327829953,133209000,0.0,140880000.0,125538000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,386.7479585435,591.370543754623,3508060,0.0,2587740.0,4428380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,943.053223460402,329.737958536133,3200750,0.0,2340720.0,4060780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,468.30775457543297,469.383380101344,1063820,0.0,658893.0,1468740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,942.951019680443,332.04849235816897,2755860,0.0,2468210.0,3043520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,237.08669642256697,48.6696866520794,1927700,0.0,1938220.0,1917180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,488.29765890092796,354.70630640522796,1078710,0.0,967595.0,1189830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,678.468049154733,542.378653834159,3703570,0.0,2365970.0,5041170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,463.105216943323,97.1865364844294,1483160,0.0,1239320.0,1727010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,544.339099923229,473.08162653103403,2380290,0.0,3675380.0,1085200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,275.643705024385,412.49740247491303,6249910,0.0,7286600.0,5213220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,291.64597072202497,420.533211023784,23122900,0.0,21532700.0,24713100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,777.693145949004,328.019230451962,1700130,0.0,1534260.0,1866000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,538.518389770066,699.844294988002,1559220,0.0,1516500.0,1601950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,1106.30301954383,385.664002860857,3098500,0.0,1824680.0,4372310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,342.04218114315603,24.952330000832,1750460,0.0,1455700.0,2045210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,100.075506967297,49.2640525137253,5066440,0.0,8242260.0,0.0,0.0,0.0,0.0,0.0,1890610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,421.231979755809,478.177358069385,1907700,0.0,0.0,2417550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,270.278486323781,543.5231161697969,1513300,0.0,0.0,1751160.0,0.0,0.0,0.0,0.0,0.0,1275440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
