G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"880.0","main.cluster index_upperinput":"880.0"}	This Node is a Singleton	N/A	N/A	772.2817	772.2817	0	N/A	3878256.0	2	880	-1	2	828.5586	2	414.7793	3878256.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"881.0","main.cluster index_upperinput":"881.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	775.1953	775.1953	0	N/A	23690370.0	2	881	2	2	812.4956	2	406.7478	23690370.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"882.0","main.cluster index_upperinput":"882.0"}	This Node is a Singleton	N/A	N/A	15.2380	15.2380	0	N/A	4141555.0	2	882	-1	2	276.9471	1	276.9471	4141555.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"883.0","main.cluster index_upperinput":"883.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=43&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	13.8711	13.8711	0	N/A	1436127.5	2	883	43	2	199.0220	2	100.0110	1436127.5
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"884.0","main.cluster index_upperinput":"884.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	0.990318	582.8323	582.8323	0	CCMSLIB00003134571	195056432.0	2	884	10	2	772.5839	1	772.5839	195056432.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"885.0","main.cluster index_upperinput":"885.0"}	This Node is a Singleton	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14	0.990402	606.7528	606.7528	0	CCMSLIB00003136123	87258600.0	2	885	-1	2	734.5682	1	734.5682	87258600.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"886.0","main.cluster index_upperinput":"886.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	0.990102	612.1675	612.1675	0	CCMSLIB00003138390	1223161696.0	2	886	10	2	760.5838	1	760.5838	1223161696.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"887.0","main.cluster index_upperinput":"887.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	742.6365	742.6365	0	N/A	24336140.0	2	887	50	2	650.6442	1	650.6442	24336140.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"888.0","main.cluster index_upperinput":"888.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	765.9700	765.9700	0	N/A	13995648.0	2	888	42	2	2324.7126	2	1162.8563	13995648.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"889.0","main.cluster index_upperinput":"889.0"}	This Node is a Singleton	Spectral Match to Arachidonoylthio-PC from NIST14	0.984662	311.6268	311.6268	0	CCMSLIB00003140236	51443010.0	2	889	-1	2	784.5839	1	784.5839	51443010.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"890.0","main.cluster index_upperinput":"890.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14	0.988997	768.2378	768.2378	0	CCMSLIB00003136123	31101660.0	2	890	10	2	734.5689	1	734.5689	31101660.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"891.0","main.cluster index_upperinput":"891.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	315.9178	315.9178	0	N/A	34918460.0	2	891	2	2	798.5386	2	399.7693	34918460.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"892.0","main.cluster index_upperinput":"892.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine from NIST14	0.77932	596.4369	596.4369	0	CCMSLIB00003138968	92069010.0	2	892	23	2	752.5578	1	752.5578	92069010.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"893.0","main.cluster index_upperinput":"893.0"}	This Node is a Singleton	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14	0.929983	321.8470	321.8470	0	CCMSLIB00003135060	47874950.0	2	893	-1	2	810.5998	1	810.5998	47874950.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"894.0","main.cluster index_upperinput":"894.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine from NIST14	0.731838	768.2289	768.2289	0	CCMSLIB00003138968	5570576.0	2	894	23	2	752.5588	1	752.5588	5570576.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"895.0","main.cluster index_upperinput":"895.0"}	This Node is a Singleton	N/A	N/A	767.7830	767.7830	0	N/A	3048429.6875	2	895	-1	2	824.5537	1	824.5537	3048429.6875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"896.0","main.cluster index_upperinput":"896.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	437.6158	437.6158	0	N/A	1806502.0	1	896	63	1	600.2643	2	300.6321	1806502.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"897.0","main.cluster index_upperinput":"897.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	452.6572	452.6572	0	N/A	54193088.0	1	897	3	1	2026.3060	2	1013.6530	54193088.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"898.0","main.cluster index_upperinput":"898.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	692.2957	692.2957	0	N/A	566451.875	1	898	25	1	551.4241	1	551.4241	566451.875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"899.0","main.cluster index_upperinput":"899.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	565.2773	565.2773	0	N/A	7199575.0	1	899	5	1	376.3182	1	376.3182	7199575.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"900.0","main.cluster index_upperinput":"900.0"}	This Node is a Singleton	N/A	N/A	432.1714	432.1714	0	N/A	1181760.0	1	900	-1	1	576.2654	2	288.6327	1181760.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"901.0","main.cluster index_upperinput":"901.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	604.4708	604.4708	0	N/A	2130690.0	1	901	6	1	752.5181	1	752.5181	2130690.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"902.0","main.cluster index_upperinput":"902.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	269.4738	269.4738	0	N/A	8949326.0	1	902	53	1	1977.4917	2	989.2459	8949326.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"903.0","main.cluster index_upperinput":"903.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	443.6964	443.6964	0	N/A	426161.5	1	903	3	1	1611.9227	2	806.4613	426161.5
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"904.0","main.cluster index_upperinput":"904.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	463.0151	463.0151	0	N/A	1353024.0	1	904	7	1	809.4872	1	809.4872	1353024.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"905.0","main.cluster index_upperinput":"905.0"}	This Node is a Singleton	N/A	N/A	442.7133	442.7133	0	N/A	9867447.0	1	905	-1	1	551.3124	1	551.3124	9867447.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"906.0","main.cluster index_upperinput":"906.0"}	This Node is a Singleton	N/A	N/A	438.1789	438.1789	0	N/A	773466.125	1	906	-1	1	993.5311	2	497.2656	773466.125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"907.0","main.cluster index_upperinput":"907.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	35.2577	35.2577	0	N/A	25654960.0	1	907	5	1	194.1173	1	194.1173	25654960.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"908.0","main.cluster index_upperinput":"908.0"}	This Node is a Singleton	N/A	N/A	697.7482	697.7482	0	N/A	2832367.0	1	908	-1	1	639.4955	1	639.4955	2832367.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"909.0","main.cluster index_upperinput":"909.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14	0.897696	463.0151	463.0151	0	CCMSLIB00003136814	2345430.0	1	909	3	1	502.3253	1	502.3253	2345430.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"910.0","main.cluster index_upperinput":"910.0"}	This Node is a Singleton	N/A	N/A	463.0151	463.0151	0	N/A	1775507.0	1	910	-1	1	596.2907	2	298.6454	1775507.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"911.0","main.cluster index_upperinput":"911.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=117&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	115.1399	115.1399	0	N/A	9099717.0	1	911	117	1	261.1304	1	261.1304	9099717.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"912.0","main.cluster index_upperinput":"912.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	368.0936	368.0936	0	N/A	1765819.0	1	912	47	1	2956.4965	3	986.1655	1765819.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"913.0","main.cluster index_upperinput":"913.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	523.9856	523.9856	0	N/A	1143876.0	1	913	40	1	556.1553	1	556.1553	1143876.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"914.0","main.cluster index_upperinput":"914.0"}	This Node is a Singleton	N/A	N/A	444.5525	444.5525	0	N/A	2060598.0	1	914	-1	1	530.3211	1	530.3211	2060598.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"915.0","main.cluster index_upperinput":"915.0"}	This Node is a Singleton	N/A	N/A	539.6840	539.6840	0	N/A	846463.375	1	915	-1	1	804.5507	1	804.5507	846463.375
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"916.0","main.cluster index_upperinput":"916.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=45&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	357.3056	357.3056	0	N/A	5770713.0	1	916	45	1	2229.6058	2	1115.3029	5770713.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"917.0","main.cluster index_upperinput":"917.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	368.6397	368.6397	0	N/A	780350.0	1	917	47	1	2991.5061	3	997.8354	780350.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"918.0","main.cluster index_upperinput":"918.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	329.3901	329.3901	0	N/A	3233398.0	1	918	28	1	287.1300	1	287.1300	3233398.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"919.0","main.cluster index_upperinput":"919.0"}	This Node is a Singleton	N/A	N/A	715.4188	715.4188	0	N/A	151973.59375	1	919	-1	1	615.4955	1	615.4955	151973.59375
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"920.0","main.cluster index_upperinput":"920.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	400.9351	400.9351	0	N/A	546309.0	1	920	5	1	472.3028	1	472.3028	546309.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"921.0","main.cluster index_upperinput":"921.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	770.2261	770.2261	0	N/A	1437577.0	1	921	9	1	435.3053	1	435.3053	1437577.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"922.0","main.cluster index_upperinput":"922.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	444.7950	444.7950	0	N/A	10650430.0	1	922	7	1	1015.6691	1	1015.6691	10650430.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"923.0","main.cluster index_upperinput":"923.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	554.6296	554.6296	0	N/A	25361580.0	1	923	6	1	808.5800	1	808.5800	25361580.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"924.0","main.cluster index_upperinput":"924.0"}	This Node is a Singleton	Spectral Match to Urobilin from NIST14	0.936471	306.9714	306.9714	0	CCMSLIB00003137178	1218776.0	1	924	-1	1	591.3171	1	591.3171	1218776.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"925.0","main.cluster index_upperinput":"925.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	22.4058	22.4058	0	N/A	31135830.0	1	925	5	1	156.0765	1	156.0765	31135830.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"926.0","main.cluster index_upperinput":"926.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=68&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	258.1341	258.1341	0	N/A	1416297.0	1	926	68	1	1578.8290	3	526.9430	1416297.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"927.0","main.cluster index_upperinput":"927.0"}	This Node is a Singleton	N/A	N/A	434.7312	434.7312	0	N/A	2834358.0	1	927	-1	1	354.2846	1	354.2846	2834358.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"928.0","main.cluster index_upperinput":"928.0"}	This Node is a Singleton	N/A	N/A	46.1386	46.1386	0	N/A	1951358.0	1	928	-1	1	534.1898	1	534.1898	1951358.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"929.0","main.cluster index_upperinput":"929.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	451.6967	451.6967	0	N/A	718215.5	1	929	23	1	528.3068	1	528.3068	718215.5
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"930.0","main.cluster index_upperinput":"930.0"}	This Node is a Singleton	N/A	N/A	398.0350	398.0350	0	N/A	1865782.0	1	930	-1	1	407.1559	2	204.0780	1865782.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"931.0","main.cluster index_upperinput":"931.0"}	This Node is a Singleton	N/A	N/A	268.5028	268.5028	0	N/A	985844.1875	1	931	-1	1	2725.4034	3	909.1345	985844.1875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"932.0","main.cluster index_upperinput":"932.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	428.6192	428.6192	0	N/A	2195422.0	1	932	14	1	358.2784	1	358.2784	2195422.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"933.0","main.cluster index_upperinput":"933.0"}	This Node is a Singleton	N/A	N/A	442.6297	442.6297	0	N/A	7504124.0	1	933	-1	1	598.2627	2	299.6313	7504124.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"934.0","main.cluster index_upperinput":"934.0"}	This Node is a Singleton	N/A	N/A	259.9585	259.9585	0	N/A	761230.875	1	934	-1	1	980.4271	3	327.4757	761230.875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"935.0","main.cluster index_upperinput":"935.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	389.3128	389.3128	0	N/A	981897.8125	1	935	47	1	3289.7323	3	1097.2441	981897.8125
