#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
396	M+H	486566	1	(-)-Cotinine	Isolated	NIST	0.0	spectra/specs_ms.mgf396	InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3/t9-/m0/s1	N/A	HCD	Positive	ESI	177.102	lib-00000.mgf	Bronze	3	0.916915	1.12006	176.095	1	NIST17	NIST	177.102	N/A	0	3	CN1C(CCC1=O)C2=CN=CC=C2	2	177.102	spectra/specs_ms.mgf	CCMSLIB00003471137	3.86581e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
400	M+Na	4235954	1	1,2-dioleoyl-sn-glycero-3-phosphatidylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf400	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1	N/A	Q-TOF	Positive	ESI	808.583	lib-00000.mgf	Bronze	3	0.89769	1.96259	0.00158691	1	NIST17	NIST	808.583	N/A	0	5	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	808.581	spectra/specs_ms.mgf	CCMSLIB00003173853	1.02862e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
403	M+H	59403542	1	1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf403	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,27,29,33,35,44H,6-7,9,11-13,15,17-19,22,25-26,28,30-32,34,36-43H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,29-27-,35-33-/t44-/m1/s1	N/A	HCD	Positive	ESI	806.569	lib-00000.mgf	Bronze	3	0.968283	3.25392	0.00262451	1	NIST17	NIST	806.569	N/A	0	5	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	1	806.567	spectra/specs_ms.mgf	CCMSLIB00003313748	5.25931e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
404	M+H	83670	1	Theobromine	Isolated	NIST	0.0	spectra/specs_ms.mgf404	InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)	N/A	HCD	Positive	ESI	181.072	lib-00000.mgf	Bronze	3	0.917278	1.17977	0.000213623	1	NIST17	NIST	181.072	N/A	0	8	CN1C=NC2=C1C(=O)NC(=O)N2C	1	181.072	spectra/specs_ms.mgf	CCMSLIB00003291768	2.4564e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
411	M+H	94622	1	Piperine	Isolated	NIST	0.0	spectra/specs_ms.mgf411	InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+	N/A	HCD	Positive	ESI	286.144	lib-00000.mgf	Bronze	3	0.9648	2.77293	285.135	1	NIST17	NIST	286.144	N/A	0	11	C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3	2	286.143	spectra/specs_ms.mgf	CCMSLIB00003344488	3.09076e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
429	M+H	99296772	1	Palmitoyleicosapentaenoyl phosphatidylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf429	InChI=1S/C44H78NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23,25,29,31,42H,6-7,9,11-13,15,17-19,22,24,26-28,30,32-41H2,1-5H3/b10-8-,16-14-,21-20-,25-23-,31-29-	N/A	HCD	Positive	ESI	780.554	lib-00000.mgf	Bronze	3	0.880793	3.83154	0.00299072	1	NIST17	NIST	780.554	N/A	0	4	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC	1	780.551	spectra/specs_ms.mgf	CCMSLIB00003376314	8.76639e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
436	M+H	108392105	1	N-Oleoyl-D-erythro-sphingosylphosphorylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf436	InChI=1S/C41H81N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,32,34,39-40,44H,6-19,22-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/b21-20-,34-32+/t39-,40+/m0/s1	N/A	HCD	Positive	ESI	729.591	lib-00000.mgf	Bronze	3	0.982604	0	0	1	NIST17	NIST	729.591	N/A	0	7	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCC=CCCCCCCCC)O	1	729.591	spectra/specs_ms.mgf	CCMSLIB00003269713	1.78621e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
441	M+H	117840	1	Dioctyl phthalate	Isolated	NIST	0.0	spectra/specs_ms.mgf441	InChI=1S/C24H38O4/c1-3-5-7-9-11-15-19-27-23(25)21-17-13-14-18-22(21)24(26)28-20-16-12-10-8-6-4-2/h13-14,17-18H,3-12,15-16,19-20H2,1-2H3	N/A	HCD	Positive	ESI	391.284	lib-00000.mgf	Bronze	3	0.964972	1.24789	390.276	1	NIST17	NIST	391.284	N/A	0	4	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC	2	391.284	spectra/specs_ms.mgf	CCMSLIB00003270968	1.44253e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
442	M+Na	19420565	1	1-Oleoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf442	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	N/A	HCD	Positive	ESI	544.337	lib-00000.mgf	Bronze	3	0.94988	0	0	1	NIST17	NIST	544.337	N/A	0	5	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	544.337	spectra/specs_ms.mgf	CCMSLIB00003267894	7.27119e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
455	M+H	35418598	1	1-Stearoyl-2-arachidonyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf455	N/A	N/A	HCD	Positive	ESI	810.601	lib-00000.mgf	Bronze	3	0.972572	5.57192	0.0045166	1	NIST17	NIST	810.601	N/A	0	9	N/A	1	810.596	spectra/specs_ms.mgf	CCMSLIB00003336397	3.78387e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
469	M+H	17688298	1	1,2-Diarachidonoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf469	InChI=1S/C48H80NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h14-17,20-23,26-29,32-35,46H,6-13,18-19,24-25,30-31,36-45H2,1-5H3/b16-14-,17-15-,22-20-,23-21-,28-26-,29-27-,34-32-,35-33-/t46-/m1/s1	N/A	HCD	Positive	ESI	830.569	lib-00000.mgf	Bronze	3	0.895284	4.77658	0.00396729	1	NIST17	NIST	830.569	N/A	0	5	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	1	830.565	spectra/specs_ms.mgf	CCMSLIB00003313711	2.8416e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
481	M+H	50930239	1	1-Heptadecanoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf481	InChI=1S/C25H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26(2,3)4/h24,27H,5-23H2,1-4H3/t24-/m1/s1	N/A	HCD	Positive	ESI	510.355	lib-00000.mgf	Bronze	3	0.931191	1.55471	0.000793457	1	NIST17	NIST	510.355	N/A	0	8	CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	510.355	spectra/specs_ms.mgf	CCMSLIB00003268953	1.88901e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
482	M+H-H2O	80999	1	5.alpha.-Cholest-7-en-3.beta.-ol	Isolated	NIST	0.0	spectra/specs_ms.mgf482	N/A	N/A	HCD	Positive	ESI	369.352	lib-00000.mgf	Bronze	3	0.875498	1.07412	0.000396729	1	NIST17	NIST	369.352	N/A	0	14	N/A	1	369.351	spectra/specs_ms.mgf	CCMSLIB00003718455	396320	UPDATE-SINGLE-ANNOTATED-BRONZE	 
490	M+H	60184	1	L-Tyrosine	Isolated	NIST	0.0	spectra/specs_ms.mgf490	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	N/A	HCD	Positive	ESI	182.081	lib-00000.mgf	Bronze	3	0.75924	1.17323	181.074	1	NIST17	NIST	182.081	N/A	0	4	C1=CC(=CC=C1CC(C(=O)[O-])[NH3+])O	2	182.081	spectra/specs_ms.mgf	CCMSLIB00003304502	1.06276e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
509	M+H	2615158	1	Hexaethylene glycol	Isolated	NIST	0.0	spectra/specs_ms.mgf509	InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2	N/A	HCD	Positive	ESI	283.175	lib-00000.mgf	Bronze	3	0.964221	2.47869	0.000701904	1	NIST17	NIST	283.175	N/A	0	3	C(COCCOCCOCCOCCOCCO)O	1	283.174	spectra/specs_ms.mgf	CCMSLIB00003303606	706463	UPDATE-SINGLE-ANNOTATED-BRONZE	 
513	M+H-CH6O2	2868486	1	.alpha.-Hyodeoxycholic acid methyl ester	Isolated	NIST	0.0	spectra/specs_ms.mgf513	InChI=1S/C25H42O4/c1-15(5-8-23(28)29-4)18-6-7-19-17-14-22(27)21-13-16(26)9-11-25(21,3)20(17)10-12-24(18,19)2/h15-22,26-27H,5-14H2,1-4H3/t15-,16-,17+,18-,19+,20+,21+,22+,24-,25-/m1/s1	N/A	HCD	Positive	ESI	357.279	lib-00000.mgf	Bronze	3	0.827706	0.854167	0.000305176	1	NIST17	NIST	357.279	N/A	0	13	CC(CCC(=O)OC)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	1	357.279	spectra/specs_ms.mgf	CCMSLIB00003609977	252820	UPDATE-SINGLE-ANNOTATED-BRONZE	 
514	M+H	111974697	1	Quetiapine	Isolated	NIST	0.0	spectra/specs_ms.mgf514	InChI=1S/C21H25N3O2S/c25-14-16-26-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)27-20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2	N/A	HCD	Positive	ESI	384.174	lib-00000.mgf	Bronze	3	0.949978	0.556058	0.000213623	1	NIST17	NIST	384.174	N/A	0	11	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	1	384.174	spectra/specs_ms.mgf	CCMSLIB00003491996	1.59434e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
519	M+H	0	1	Leu-Ile	Isolated	NIST	0.0	spectra/specs_ms.mgf519	InChI=1S/C12H24N2O3/c1-5-8(4)10(12(16)17)14-11(15)9(13)6-7(2)3/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t8-,9-,10-/m0/s1	N/A	HCD	Positive	ESI	245.186	lib-00000.mgf	Bronze	3	0.978285	1.68031	0.000411987	1	NIST17	NIST	245.186	N/A	0	4	CCC(C)C(C(=O)O)NC(=O)C(CC(C)C)N	1	245.186	spectra/specs_ms.mgf	CCMSLIB00003737295	5.1167e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
535	M+H	97802534	1	1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf535	InChI=1S/C24H50NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-29-22-24(26)23-31-32(27,28)30-21-19-25(2,3)4/h18,20,24,26H,5-17,19,21-23H2,1-4H3/b20-18-/t24-/m1/s1	N/A	HCD	Positive	ESI	480.345	lib-00000.mgf	Bronze	3	0.954854	14.3584	479.324	1	NIST17	NIST	480.345	N/A	0	12	CCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[N+](C)(C)C)O	2	480.338	spectra/specs_ms.mgf	CCMSLIB00003266768	2.23787e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
543	M+Na	17364168	1	1-Palmitoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf543	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	N/A	HCD	Positive	ESI	518.322	lib-00000.mgf	Bronze	3	0.953022	10.2447	517.304	1	NIST17	NIST	518.322	N/A	0	8	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	2	518.316	spectra/specs_ms.mgf	CCMSLIB00003498390	2.63837e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
546	M+H	25518494	1	Isobutyryl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf546	InChI=1S/C11H21NO4/c1-8(2)11(15)16-9(6-10(13)14)7-12(3,4)5/h8-9H,6-7H2,1-5H3/t9-/m1/s1	N/A	HCD	Positive	ESI	232.154	lib-00000.mgf	Bronze	3	0.953697	0.85445	0.000198364	1	NIST17	NIST	232.154	N/A	0	6	CC(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	232.154	spectra/specs_ms.mgf	CCMSLIB00003578718	5.89429e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
549	M+H	16110104	1	p-Acetamidophenyl .beta.-D-glucuronide	Isolated	NIST	0.0	spectra/specs_ms.mgf549	InChI=1S/C14H17NO8/c1-6(16)15-7-2-4-8(5-3-7)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h2-5,9-12,14,17-19H,1H3,(H,15,16)(H,20,21)/t9-,10-,11+,12-,14+/m0/s1	N/A	HCD	Positive	ESI	328.103	lib-00000.mgf	Bronze	3	0.937049	1.76723	0.000579834	1	NIST17	NIST	328.103	N/A	0	7	CC(=O)NC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O	1	328.102	spectra/specs_ms.mgf	CCMSLIB00003377422	7.035e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
556	M+H	29122687	1	Atenolol	Isolated	NIST	0.0	spectra/specs_ms.mgf556	InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)	N/A	HCD	Positive	ESI	267.17	lib-00000.mgf	Bronze	3	0.974517	1.8276	0.000488281	1	NIST17	NIST	267.17	N/A	0	12	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	1	267.17	spectra/specs_ms.mgf	CCMSLIB00003300970	818393	UPDATE-SINGLE-ANNOTATED-BRONZE	 
561	M+H-C4H10O	30833535	1	Monoisobutyl phthalate	Isolated	NIST	0.0	spectra/specs_ms.mgf561	InChI=1S/C12H14O4/c1-8(2)7-16-12(15)10-6-4-3-5-9(10)11(13)14/h3-6,8H,7H2,1-2H3,(H,13,14)	N/A	HCD	Positive	ESI	149.023	lib-00000.mgf	Bronze	3	0.871649	0.716744	296.032	1	NIST17	NIST	149.023	N/A	0	4	CC(C)COC(=O)C1=CC=CC=C1C(=O)O	3	149.023	spectra/specs_ms.mgf	CCMSLIB00003371712	581085	UPDATE-SINGLE-ANNOTATED-BRONZE	 
564	M+H	24587415	1	Phe-Trp	Isolated	NIST	0.0	spectra/specs_ms.mgf564	InChI=1S/C20H21N3O3/c21-16(10-13-6-2-1-3-7-13)19(24)23-18(20(25)26)11-14-12-22-17-9-5-4-8-15(14)17/h1-9,12,16,18,22H,10-11,21H2,(H,23,24)(H,25,26)/t16-,18-/m0/s1	N/A	Q-TOF	Positive	ESI	352.166	lib-00000.mgf	Bronze	3	0.956049	0.519941	0.000183105	1	NIST17	NIST	352.166	N/A	0	11	C1=CC=C(C=C1)CC(C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)[O-])[NH3+]	1	352.165	spectra/specs_ms.mgf	CCMSLIB00003213112	7.70342e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
575	M+Na	20559164	1	1-Myristoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf575	InChI=1S/C22H46NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23(2,3)4/h21,24H,5-20H2,1-4H3/t21-/m1/s1	N/A	HCD	Positive	ESI	490.29	lib-00000.mgf	Bronze	3	0.962025	1.24488	0.000610352	1	NIST17	NIST	490.29	N/A	0	9	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	490.29	spectra/specs_ms.mgf	CCMSLIB00003295842	1.02809e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
578	M+H	31023242	1	Isovaleryl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf578	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3/t10-/m1/s1	N/A	HCD	Positive	ESI	246.17	lib-00000.mgf	Bronze	3	0.925819	1.6116	0.000396729	1	NIST17	NIST	246.17	N/A	0	7	CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	246.17	spectra/specs_ms.mgf	CCMSLIB00003578392	1.6928e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
582	M+H-2H2O	360656	1	Glycodeoxycholic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf582	InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)	N/A	HCD	Positive	ESI	414.3	lib-00000.mgf	Bronze	3	0.776167	0.957587	826.585	1	NIST17	NIST	414.3	N/A	0	12	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	3	414.3	spectra/specs_ms.mgf	CCMSLIB00003455812	564236	UPDATE-SINGLE-ANNOTATED-BRONZE	 
585	M+H-H2O	360656	1	Glycodeoxycholic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf585	InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)	N/A	HCD	Positive	ESI	432.311	lib-00000.mgf	Bronze	3	0.886569	0.423551	0.000183105	1	NIST17	NIST	432.311	N/A	0	17	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	1	432.311	spectra/specs_ms.mgf	CCMSLIB00003455784	3.80003e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
597	M+H	103902	1	Acetaminophen	Isolated	NIST	0.0	spectra/specs_ms.mgf597	InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)	N/A	HCD	Positive	ESI	152.071	lib-00000.mgf	Bronze	3	0.964734	53.983	151.047	1	NIST17	NIST	152.071	N/A	0	5	CC(=O)NC1=CC=C(C=C1)O	2	152.062	spectra/specs_ms.mgf	CCMSLIB00003554046	1.07844e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
599	M+H	102636828	1	L-Glutarylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf599	InChI=1S/C12H21NO6/c1-13(2,3)8-9(7-11(16)17)19-12(18)6-4-5-10(14)15/h9H,4-8H2,1-3H3,(H-,14,15,16,17)/t9-/m1/s1	N/A	HCD	Positive	ESI	276.144	lib-00000.mgf	Bronze	3	0.905005	3.20488	0.00088501	1	NIST17	NIST	276.144	N/A	0	8	C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCC(=O)O	1	276.143	spectra/specs_ms.mgf	CCMSLIB00003371094	2.49524e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
601	M+K	17364168	1	1-Palmitoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf601	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	N/A	HCD	Positive	ESI	534.296	lib-00000.mgf	Bronze	3	0.88842	4.68363	0.00250244	1	NIST17	NIST	534.296	N/A	0	4	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	534.298	spectra/specs_ms.mgf	CCMSLIB00003498378	639017	UPDATE-SINGLE-ANNOTATED-BRONZE	 
603	M+H	791286	1	Triphenylphosphine oxide	Isolated	NIST	0.0	spectra/specs_ms.mgf603	InChI=1S/C18H15OP/c19-20(16-10-4-1-5-11-16,17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H	N/A	HCD	Positive	ESI	279.093	lib-00000.mgf	Bronze	3	0.789479	2.84298	0.000793457	1	NIST17	NIST	279.093	N/A	0	3	C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3	1	279.092	spectra/specs_ms.mgf	CCMSLIB00003265689	278376	UPDATE-SINGLE-ANNOTATED-BRONZE	 
608	M+H	357399430	1	Hydroxybupropion	Isolated	NIST	0.0	spectra/specs_ms.mgf608	InChI=1S/C13H18ClNO2/c1-9-13(16,17-8-12(2,3)15-9)10-5-4-6-11(14)7-10/h4-7,9,15-16H,8H2,1-3H3	N/A	IT-FT/ion trap with FTMS	Positive	ESI	256.11	lib-00000.mgf	Bronze	3	0.877841	1.90653	255.102	1	NIST17	NIST	256.11	N/A	0	6	CC1C(OCC(N1)(C)C)(C2=CC(=CC=C2)Cl)O	2	256.109	spectra/specs_ms.mgf	CCMSLIB00003373386	3.75958e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
613	M+H	97802556	1	1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf613	InChI=1S/C26H54NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h20,22,26,28H,5-19,21,23-25H2,1-4H3/b22-20-/t26-/m1/s1	N/A	HCD	Positive	ESI	508.376	lib-00000.mgf	Bronze	3	0.896715	1.56077	0.000793457	1	NIST17	NIST	508.376	N/A	0	7	CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	508.375	spectra/specs_ms.mgf	CCMSLIB00003268723	9.29493e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
614	M+H	50237	1	Hydrocortisone	Isolated	NIST	0.0	spectra/specs_ms.mgf614	InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1	N/A	Q-TOF	Positive	ESI	363.217	lib-00000.mgf	Bronze	3	0.967057	0.588142	0.000213623	1	NIST17	NIST	363.217	N/A	0	16	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O	1	363.216	spectra/specs_ms.mgf	CCMSLIB00003181425	966223	UPDATE-SINGLE-ANNOTATED-BRONZE	 
615	M+H	26993306	1	D-erythro-Sphingosine-1-phosphate	Isolated	NIST	0.0	spectra/specs_ms.mgf615	InChI=1S/C18H38NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h14-15,17-18,20H,2-13,16,19H2,1H3,(H2,21,22,23)/b15-14+/t17-,18+/m0/s1	N/A	Q-TOF	Positive	ESI	380.256	lib-00000.mgf	Bronze	3	0.938092	6.90196	0.00262451	1	NIST17	NIST	380.256	N/A	0	9	CCCCCCCCCCCCCC=CC(C(COP(=O)(O)O)N)O	1	380.253	spectra/specs_ms.mgf	CCMSLIB00003186466	6.52229e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
616	M+H	0	1	Glu-Val	Isolated	NIST	0.0	spectra/specs_ms.mgf616	InChI=1S/C10H18N2O5/c1-5(2)8(10(16)17)12-9(15)6(11)3-4-7(13)14/h5-6,8H,3-4,11H2,1-2H3,(H,12,15)(H,13,14)(H,16,17)/t6-,8-/m0/s1	N/A	Q-TOF	Positive	ESI	247.129	lib-00000.mgf	Bronze	3	0.718009	2.03756	0.00050354	1	NIST17	NIST	247.129	N/A	0	6	CC(C)C(C(=O)O)NC(=O)C(CCC(=O)O)N	1	247.128	spectra/specs_ms.mgf	CCMSLIB00003220352	4.68756e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
