"SUID","Adduct","AllGroups","ATTRIBUTE_ALL_SAMPLES","ATTRIBUTE_Dilution","ATTRIBUTE_FILENAME","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSGROUP:0","GNPSGROUP:1","GNPSGROUP:125","GNPSGROUP:25","GNPSGROUP:5","GNPSGROUP:625","GNPSGROUP:BLANKS","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03","GNPSGROUP:SAMPLES","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","UniqueFileSources"
"1273",,"N/A","SAMPLES","625,1","L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_625_02","0","1397","23",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.32803E7","0.0","0.0","0.0","1.23282E8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.32803E7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.23282E8","0.0","1.865623E8",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1397"",""main.cluster index_upperinput"":""1397""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1397","2","111.0432",,"111.0432","672.0041","0.0","false","1397",,,,"1.865623E8","N/A"
"1274",,"N/A","SAMPLES,BLANKS","125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","644","146",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","2933720.0","1.672005E7","4874350.0","6514630.0","0.0","0.0","2933720.0","2933720.0","0.0","0.0","0.0","0.0","0.0","0.0","4434680.0","6027020.0","6258350.0","0.0","6514630.0","0.0","0.0","2360270.0","2514080.0","0.0","0.0","0.0","2.810903E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""644"",""main.cluster index_upperinput"":""644""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=146&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"644","7","250.0381",,"250.0381","48.0847","0.0","false","644",,,,"3.104275E7","N/A"
"1275",,"N/A","SAMPLES","625,1","L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_625_02","0","1542","71",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","772058.0","0.0","0.0","0.0","772058.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","772058.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","772058.0","0.0","1544116.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1542"",""main.cluster index_upperinput"":""1542""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=71&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1542","2","565.5662",,"565.5662","546.7308","0.0","false","1542",,,,"1544116.0","N/A"
"1276",,"N/A","SAMPLES,BLANKS","25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01","0","1204","76",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","2134310.0","1685330.0","0.0","2921680.0","0.0","0.0","2134310.0","2134310.0","0.0","0.0","0.0","0.0","0.0","0.0","1685330.0","0.0","0.0","0.0","2921680.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4607010.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1204"",""main.cluster index_upperinput"":""1204""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=76&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1204","3","122.547",,"122.547","101.1857","0.0","false","1204",,,,"6741320.0","N/A"
"1277",,"N/A","SAMPLES,BLANKS","25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","749","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","1481340.0","8575050.0","0.0","7352990.0","0.0","0.0","1481340.0","1481340.0","0.0","0.0","0.0","0.0","0.0","0.0","3481880.0","1135260.0","3957910.0","0.0","7352990.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.592804E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""749"",""main.cluster index_upperinput"":""749""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""749"",""main.cluster index_upperinput"":""749""}",,,,,,,,,"749","5","240.1591",,"240.1591","290.9312","0.0","false","749",,,,"1.740938E7","N/A"
"1278",,"N/A","SAMPLES,BLANKS","625,5,125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02","0","183","67",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","1.56158E7","2.416626E7","2.563843E7","1.431196E7","6146756.0","2833060.0","1.56158E7","1.56158E7","0.0","0.0","0.0","795306.0","4052260.0","1299190.0","5698930.0","1.67085E7","1758830.0","6218280.0","1482320.0","6611360.0","8596010.0","8740990.0","8301430.0","0.0","1716790.0","1116270.0","7.3096466E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""183"",""main.cluster index_upperinput"":""183""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=67&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"183","15","169.0548",,"169.0548","20.4086","0.0","false","183",,,,"8.8712266E7","N/A"
"1279",,"N/A","SAMPLES,BLANKS","125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","650","6",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","3.45867E7","3.184192E7","4.792718E7","1.00918E7","0.0","0.0","3.45867E7","3.45867E7","0.0","0.0","0.0","0.0","0.0","0.0","1.77782E7","6614460.0","7449260.0","0.0","1.00918E7","0.0","0.0","4.50375E7","2889680.0","0.0","0.0","0.0","8.98609E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""650"",""main.cluster index_upperinput"":""650""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"650","7","333.1166",,"333.1166","306.2733","0.0","false","650",,,,"1.244476E8","N/A"
"1280",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01","0","1449","3",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1538590.0","0.0","1538590.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1538590.0","0.0","0.0","0.0","1538590.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3077180.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1449"",""main.cluster index_upperinput"":""1449""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1449","2","612.3229",,"612.3229","453.4147","0.0","false","1449",,,,"3077180.0","N/A"
"1281",,"N/A","SAMPLES","5,125,1","L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_125_02","0","154","16",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2232980.0","2.16815E7","0.0","8317580.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8317580.0","0.0","2232980.0","0.0","0.0","0.0","0.0","0.0","0.0","8152400.0","1.35291E7","0.0","0.0","0.0","3.223206E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""154"",""main.cluster index_upperinput"":""154""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"154","4","634.8754",,"634.8754","19.694","0.0","false","154",,,,"3.223206E7","N/A"
"1282",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","942","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6574210.0","0.0","1577780.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2038000.0","1903220.0","2632990.0","0.0","1577780.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8151990.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""942"",""main.cluster index_upperinput"":""942""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""942"",""main.cluster index_upperinput"":""942""}",,,,,,,,,"942","4","190.0622",,"190.0622","329.1878","0.0","false","942",,,,"8151990.0","N/A"
"1283",,"N/A","SAMPLES,BLANKS","125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","567","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","987113.0","1.310938E7","3050330.0","5058870.0","0.0","0.0","987113.0","987113.0","0.0","0.0","0.0","0.0","0.0","0.0","3172240.0","4504960.0","5432180.0","0.0","5058870.0","0.0","0.0","1450110.0","1600220.0","0.0","0.0","0.0","2.121858E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""567"",""main.cluster index_upperinput"":""567""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""567"",""main.cluster index_upperinput"":""567""}",,,,,,,,,"567","7","220.0729",,"220.0729","40.2705","0.0","false","567",,,,"2.2205693E7","N/A"
"1284",,"N/A","SAMPLES","1","L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_02","0","1057","97",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","466161.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","116540.0","349621.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","466161.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1057"",""main.cluster index_upperinput"":""1057""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=97&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1057","2","1449.2682",,"1449.2682","364.5689","0.0","false","1057",,,,"466161.0","N/A"
"1285",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","1029","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6783990.0","0.0","2457450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2310360.0","2054080.0","2419550.0","0.0","2457450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9241440.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1029"",""main.cluster index_upperinput"":""1029""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1029"",""main.cluster index_upperinput"":""1029""}",,,,,,,,,"1029","4","595.1291",,"595.1291","240.1758","0.0","false","1029",,,,"9241440.0","N/A"
"1286",,"N/A","SAMPLES,BLANKS","25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03","0","1199","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","2209230.0","3443010.0","0.0","2732200.0","0.0","0.0","2209230.0","2209230.0","0.0","0.0","0.0","0.0","0.0","0.0","2096110.0","0.0","1346900.0","0.0","2732200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6175210.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1199"",""main.cluster index_upperinput"":""1199""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1199"",""main.cluster index_upperinput"":""1199""}",,,,,,,,,"1199","4","395.2197",,"395.2197","554.322","0.0","false","1199",,,,"8384440.0","N/A"
"1287",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_02","0","1234","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6039370.0","0.0","3405140.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3148170.0","2891200.0","0.0","0.0","3405140.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9444510.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1234"",""main.cluster index_upperinput"":""1234""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1234"",""main.cluster index_upperinput"":""1234""}",,,,,,,,,"1234","3","285.0048",,"285.0048","240.3268","0.0","false","1234",,,,"9444510.0","N/A"
"1288",,"N/A","SAMPLES,BLANKS","5,125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02","0","268","132",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","1590210.0","4071710.0","2570930.0","3664447.0","3565613.0","0.0","1590210.0","1590210.0","0.0","0.0","0.0","1349930.0","1299490.0","916193.0","1321650.0","1291510.0","1458550.0","980327.0","1362740.0","1321380.0","0.0","1233430.0","1337500.0","0.0","0.0","0.0","1.38727E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""268"",""main.cluster index_upperinput"":""268""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=132&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"268","12","253.0103",,"253.0103","767.4769","0.0","false","268",,,,"1.546291E7","N/A"
"1289",,"N/A","SAMPLES","625,1","L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_625_02","0","1562","132",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1938130.0","0.0","0.0","0.0","1938130.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1938130.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1938130.0","0.0","3876260.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1562"",""main.cluster index_upperinput"":""1562""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=132&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1562","2","276.0259",,"276.0259","650.1005","0.0","false","1562",,,,"3876260.0","N/A"
"1290","M+H-H2O","N/A","SAMPLES","1","L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03","0","1429","200","Tropic acid","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.00054E7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.50027E7","0.0","1.50027E7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.00054E7","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003184337","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1429"",""main.cluster index_upperinput"":""1429""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=200&task=2c48a477ec094123987cdf90db4be8e4","InChI=1S/C9H10O3/c10-6-8(9(11)12)7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)","Q-TOF","ESI","Positive","3","148.052","0.9141","1.94497","1429","2","149.0594","NIST","149.0594","47.499","0.0","false","1429","4","C1=CC=C(C=C1)C(CO)C(=O)O","CCMSLIB00003184337","3.00054E7","N/A"
"1291",,"N/A","SAMPLES,BLANKS","625,5,25,1,0","L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_Blk_no_inj_08,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02","0","138","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","1175610.0","2387868.0","0.0","800540.0","3313700.0","2458500.0","1175610.0","0.0","0.0","894783.0","280827.0","1122580.0","1131030.0","1060090.0","596248.0","1791620.0","0.0","0.0","800540.0","0.0","0.0","0.0","0.0","1332110.0","1126390.0","0.0","8960608.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""138"",""main.cluster index_upperinput"":""138""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""138"",""main.cluster index_upperinput"":""138""}",,,,,,,,,"138","10","304.9048",,"304.9048","17.8935","0.0","false","138",,,,"1.0136218E7","N/A"
"1292",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","848","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3265770.0","0.0","1037940.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1075930.0","1058330.0","1131510.0","0.0","1037940.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4303710.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""848"",""main.cluster index_upperinput"":""848""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""848"",""main.cluster index_upperinput"":""848""}",,,,,,,,,"848","4","564.3586",,"564.3586","234.9075","0.0","false","848",,,,"4303710.0","N/A"
"1293",,"N/A","SAMPLES,BLANKS","625,5,125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_Blk_no_inj_08,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_Blk_no_inj_04,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02","0","16","22",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","3.321478E7","7.21428E7","3.57187E7","5.798683E7","1.087939E7","1.340543E7","3.321478E7","2.34741E7","3806480.0","4290160.0","1644040.0","3428510.0","3994730.0","3456150.0","1.16775E7","1.91791E7","4.12862E7","7338020.0","4.34479E7","7200910.0","9990900.0","1.26423E7","1.30855E7","1384930.0","1.0234E7","1786500.0","1.9013315E8",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""16"",""main.cluster index_upperinput"":""16""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"16","19","554.1752",,"554.1752","568.6316","0.0","false","16",,,,"2.2334793E8","N/A"
"1294",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","987","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5604890.0","0.0","1585230.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1797530.0","1401010.0","2406350.0","0.0","1585230.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7190120.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""987"",""main.cluster index_upperinput"":""987""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""987"",""main.cluster index_upperinput"":""987""}",,,,,,,,,"987","4","632.1302",,"632.1302","249.1483","0.0","false","987",,,,"7190120.0","N/A"
