row ID,row m/z,row retention time,L_C18_Polar_16_MS2_DF_1_01.mzML Peak area,L_C18_Polar_16_MS2_DF_1_02.mzML Peak area,L_C18_Polar_16_MS2_DF_1_03.mzML Peak area,L_C18_Polar_16_MS2_DF_25_02.mzML Peak area,L_C18_Polar_16_MS2_DF_25_01.mzML Peak area,L_C18_Polar_16_MS2_DF_25_03.mzML Peak area,L_C18_Polar_16_MS2_DF_5_01.mzML Peak area,L_C18_Polar_16_MS2_DF_5_02.mzML Peak area,L_C18_Polar_16_MS2_DF_5_03.mzML Peak area,L_C18_Polar_16_Blk_no_inj_02.mzML Peak area,L_C18_Polar_16_Blk_no_inj_04.mzML Peak area,L_C18_Polar_16_Blk_no_inj_06.mzML Peak area,L_C18_Polar_16_Blk_no_inj_08.mzML Peak area,L_C18_Polar_16_MS2_DF_625_01.mzML Peak area,L_C18_Polar_16_MS2_DF_625_02.mzML Peak area,L_C18_Polar_16_MS2_DF_625_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_02.mzML Peak area,L_C18_Polar_16_MS2_DF_125_01.mzML Peak area
365,965.490047527049,371.415920362248,16128770.0,0.0,27167110.0,0.0,0.0,0.0,0.0,1079757.0,1953213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,303.645871254684,443.842577107984,4664269.0,6112547.0,2621046.0,0.0,0.0,0.0,0.0,1102733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,572.37021859552,470.36703128835404,16982560.0,21212750.0,29733720.0,0.0,0.0,0.0,0.0,0.0,2270788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,508.339118802307,444.588895465794,12000680.0,18000770.0,23633140.0,0.0,0.0,0.0,0.0,0.0,2677100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,804.5498888271069,767.752412244422,26820530.0,55254360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20452620.0,19510060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,781.4521307269299,451.979529187612,0.0,458161.0,0.0,0.0,0.0,0.0,1775407.0,906215.3125,1082875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,494.842067054916,19.5374553800321,0.0,18998020.0,26055790.0,0.0,0.0,0.0,0.0,8262739.0,17769930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,818.6027045645551,554.940220504634,0.0,7622723.0,7519936.0,0.0,0.0,0.0,0.0,8663426.0,9460663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,810.596500263316,583.539082349268,0.0,53953448.0,63794440.0,0.0,0.0,0.0,0.0,25449930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036488000.0,0.0,0.0,0.0
374,787.666473522993,770.200771720448,0.0,2188587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179284.0,0.0,10443790.0,0.0,0.0,1579253.0,0.0,0.0,0.0
375,114.06603643976601,18.511412028776604,0.0,223258208.0,0.0,0.0,0.0,0.0,586989504.0,2356077.0,479454016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,701.5583049159379,768.9210991579171,0.0,0.0,33762648.0,0.0,0.0,3167089.0,998484.5,0.0,18917030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,346.29503098508104,422.871222412186,0.0,0.0,21438040.0,0.0,4062566.0,11807500.0,0.0,0.0,4055048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,450.32109541481,390.62422480345003,0.0,0.0,23045540.0,0.0,0.0,0.0,1208272.0,1063473.0,1386239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,379.24298606000997,769.801803093267,0.0,0.0,6181593.0,0.0,0.0,0.0,1885354.0,1481529.0,6397776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1069.71504157241,489.263195744178,0.0,0.0,63578460.0,0.0,0.0,0.0,5797703.0,5765585.0,10012520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,424.34161999457604,438.877431719326,0.0,0.0,38726552.0,0.0,0.0,0.0,3212703.0,3664705.0,3673370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,796.625318993496,767.662355811649,0.0,0.0,0.0,2535051.0,0.0,5548025.0,0.0,2732896.0,5328293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,881.7559085795571,683.196352114593,0.0,0.0,0.0,5505229.0,4302098.0,0.0,4954311.0,8067118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,430.91317340527604,16.625231883809,0.0,0.0,0.0,0.0,24386370.0,47412032.0,0.0,30722120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13166930.0
385,362.925991850721,769.018754542994,0.0,0.0,0.0,0.0,267944.40625,422304.6875,307133.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631074.5
386,163.115634050912,18.2361284362416,0.0,0.0,0.0,0.0,0.0,15976030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7033531.0,6611118.0,7294893.0
387,795.571635253797,767.780403749592,0.0,0.0,0.0,0.0,0.0,1539188.0,0.0,0.0,0.0,0.0,0.0,0.0,5381441.0,0.0,0.0,0.0,26129640.0,20024240.0,0.0
388,463.258937095506,771.520704610028,0.0,0.0,0.0,0.0,0.0,2430864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3593992.0,2382142.0,1549458.0,0.0,0.0
389,1485.13069551079,548.676555372705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27672000.0,18499070.0,29305410.0,22838240.0,0.0,0.0,0.0,0.0,0.0,0.0
390,1461.1326436847,564.809126890642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22808600.0,1959347.0,21287670.0,39308992.0,0.0,0.0,0.0,0.0,0.0,0.0
391,423.768602058883,777.326538291841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835032.0,6928391.0,6312764.0,5303989.0,0.0,0.0,0.0,0.0,0.0,0.0
392,788.5521112275501,768.304254481535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9572428.0,7383169.0,5830789.0,5432745.0,0.0,0.0,0.0,0.0,0.0,0.0
393,731.6053934977631,771.7466519423219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32745180.0,35731100.0,20638130.0,21179110.0,0.0,0.0,0.0,0.0,0.0,0.0
394,753.587568650264,769.79035223888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3885576.0,5688591.0,4556303.0,5614199.0,0.0,0.0,0.0,0.0,0.0,0.0
395,1406.13831453954,546.462005984697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40058620.0,32669920.0,35965488.0,34516952.0,0.0,0.0,0.0,0.0,0.0,0.0
396,411.769057606911,776.4064539936571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32942520.0,35584512.0,17481340.0,22777560.0,0.0,0.0,0.0,0.0,0.0,0.0
397,754.533589260631,768.555883162583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3612098.0,3581685.0,2207660.0,2612021.0,0.0,0.0,0.0,0.0,0.0,0.0
398,424.77628598751295,775.5303368040179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5963852.0,4558232.0,0.0,0.0,0.0,13229970.0,17246250.0,0.0,0.0,0.0
399,764.520757792385,596.830225324024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11796350.0,13147670.0,3744431.0,6103911.0,0.0,0.0,0.0,0.0,0.0,0.0
400,732.5522664756841,770.1478373764951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324708.0,3679262.0,9688427.0,6936990.0,0.0,0.0,0.0,0.0,0.0,0.0
401,830.565257001884,768.432109411296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29092700.0,30824030.0,15850990.0,16573670.0,0.0,0.0,0.0,0.0,0.0,0.0
402,815.699139780603,771.098360610025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897871.0,8836094.0,0.0,4769322.0,0.0,0.0,2514395.0,0.0
403,782.5656887995669,769.440978554944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87350392.0,60971448.0,0.0,256410800.0,306929600.0,0.0,0.0,0.0
404,836.613076545024,767.555469767801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9732593.0,15193240.0,4765974.0,2130837.0,0.0
405,858.598237067674,766.673978479145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5629829.0,7159822.0,4864387.0,3122931.0,0.0
406,240.159161183027,310.437913460975,1295855.0,4296815.0,8392028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,590.2038006552131,235.448708037024,7603756.0,8722837.0,8038443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,512.984287760823,288.087309845488,986066.3125,1179694.0,864999.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,419.27636377811797,503.77023741683297,13032880.0,11932040.0,8736521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,666.324059934895,269.581704231704,1553512.0,1706792.0,541184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,517.3299906666381,365.99263067322,555481.8125,599606.375,1409545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,205.12214288641002,310.566538691559,2887438.0,4022298.0,5873001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,828.550055423746,605.756670803278,5776643.0,6582192.0,9147762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,1061.65322357745,438.72442944701896,28110850.0,27886250.0,17315760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,881.847997997581,371.209238635083,4311161.0,7467496.0,10812190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,685.434885417944,717.8443974532499,2472564.0,2182206.0,2420493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,309.020666951058,219.840261362707,10479360.0,12384430.0,11858480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,342.336360226071,469.257990257941,19695870.0,21374450.0,21574880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,159.091557576711,98.0868106169419,33823560.0,35214400.0,31799610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,722.5533948787461,641.742602310683,2087216.0,2555616.0,2406087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,1122.3125900881698,369.662890930144,4208197.0,969419.8125,8346720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,315.132938479447,352.28665254378603,4343720.0,4878521.0,9125693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,350.084426439031,41.0031598078342,7983589.0,9886459.0,8870292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,669.493535445189,559.156287397967,2904210.0,3820450.0,3954291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,757.6450285321871,265.322679626748,2536237.0,2753367.0,2034541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,707.163474777193,633.926768116594,626602.625,0.0,0.0,0.0,0.0,932601.1875,0.0,0.0,2168071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,857.736621887265,678.15336535308,1468200.0,388917.6875,802127.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,315.13292532639304,362.75248228878405,6472002.0,7729322.0,6894788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,414.147775824623,270.630965702646,4368832.0,5507197.0,5297309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1178.5622500765,341.333384482866,7388329.0,9285859.0,11903440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,100.075512003525,47.3153692219822,926466.6875,731981.875,509921.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,651.4356959796299,97.27773006379091,1753955.0,2626302.0,2020781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,240.10158611357897,49.6439980249541,6053967.0,5646047.0,5877617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,830.5505517555299,445.297462712089,2350315.0,3181545.0,2553822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,295.225605446426,445.478737648457,3240538.0,3234413.0,3461705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,248.975688797036,22.576004455661803,15770360.0,6727078.0,9539861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,398.326131784508,426.831600910357,1679449.0,10460940.0,1549863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,630.346263664414,233.60790736423598,1274757.0,598808.1875,1816318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,353.229568955493,373.689263691252,25226400.0,25964810.0,28761140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,335.218500353224,445.834737648457,5717145.0,7258342.0,6769942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,228.19556546186502,373.846651979018,35030688.0,33121980.0,33497230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,390.335585920075,451.910147956974,833343.1875,7861447.0,6924325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,520.33216362402,252.423415054353,2576695.0,2274694.0,2262851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,715.608247818774,337.879745941017,4360580.0,5726228.0,6899643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,428.372860160349,477.22582790094594,8690069.0,2175133.0,11411660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,431.264702052156,97.0876871911961,6799934.0,5305691.0,3521201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,717.1938537569839,254.583592541838,2773964.0,1355481.0,3069322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,452.736957854227,260.817044647685,5583651.0,5906816.0,5524662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,1073.29339817669,371.256670780474,1649546.0,3735747.0,2351596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,683.508804612573,578.396143175892,4474760.0,4798784.0,6122095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,564.305344468426,425.997969069878,9678199.0,8442030.0,9745094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,148.564219192756,281.455464796361,3574551.0,4772150.0,4116126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,197.128202432413,184.72992231580102,11576460.0,12229550.0,11626130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,632.130249498021,258.196273725435,2385226.0,2658417.0,2651257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,317.659123867785,451.53748961141196,2813002.0,2130081.0,0.0,0.0,0.0,0.0,1694371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,549.408306891909,670.977689972722,1962270.0,2986096.0,2220433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,372.310543990502,417.40966292517504,4892127.0,6083521.0,5453268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,513.351990624163,572.224222685838,4117687.0,2337323.0,3512263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,267.16972909885203,79.49673867652899,10709510.0,1210436.0,9589928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,312.158190712174,438.36368542525497,3767451.0,4284594.0,4857837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,540.365474769759,398.190437451037,1873085.0,2032705.0,2927990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,472.303057886033,390.06870441562006,1361177.0,992612.1875,1401474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,507.236543445284,241.06693792253503,1093458.0,1231204.0,1243160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,538.518536493213,692.87458097483,1526244.0,2098127.0,2257930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,695.509186397125,570.239130174573,14635090.0,11357690.0,13174030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,1093.0499234706401,371.510447659663,2836992.0,2849643.0,6541315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,949.623229168988,449.588469385989,1298075.0,1738941.0,3865497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,508.374790369758,501.995920237481,6001193.0,6403002.0,9985478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,603.22063772373,616.89485814943,3373004.0,3090458.0,4033889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,504.304781755271,433.486681578638,11203070.0,11069100.0,14569670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,1106.30263434013,371.51101578144994,7691259.0,6918437.0,9373883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,241.154346855397,30.733760651905303,553334.625,18313700.0,16199330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,299.13768031742,616.660170421172,4805226.0,6015951.0,8566204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,330.24558853221,401.62319860879205,5143353.0,7686901.0,6145288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,328.247545034661,349.594168801117,8136635.0,8729187.0,7592299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,527.1087591231591,260.208787667896,2150324.0,2701732.0,2568303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,676.670215121298,269.633363897785,5047342.0,5458138.0,6901791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,1274.34274947484,358.055443427426,9073087.0,11483390.0,17172600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,1087.6697311517999,442.868654485745,10440970.0,15524570.0,22942890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,1058.64322040508,440.41914806981,6812560.0,9739598.0,4832214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,829.696175953007,337.750412607684,19851300.0,24648040.0,26294970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,942.951320522674,340.848638184263,2544276.0,3722596.0,4626897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,697.524680076722,768.401423152901,4090363.0,1677105.0,2093796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,551.4239158289421,701.879094122032,1360930.0,5536161.0,5407314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,305.733482512714,641.046933294188,1452143.0,1897135.0,1845479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,626.3532101702269,358.055443427426,4298039.0,6688767.0,11120950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,615.4587668466829,592.707017783905,7697207.0,5470912.0,6820045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,540.321216786008,454.947017835006,6372623.0,6102185.0,4842145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,464.312959370222,471.12639881647993,2895755.0,4948778.0,6638024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,1150.92527429355,411.926142475839,6483907.0,384098.1875,619192.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,226.179842549488,575.861505893759,8453118.0,694212.0,14031850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,344.279428716253,385.145738020912,13638990.0,15614920.0,15971720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,317.046394648623,233.004546596983,8496508.0,8578829.0,8519395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,176.06553390951802,30.3441871206812,34882960.0,41611840.0,45581500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,1074.19038006586,489.214356943481,8910249.0,10379740.0,13174180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,594.351693919108,470.030483988006,3157172.0,3113969.0,2335063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,500.276542554323,424.104391227377,2505346.0,3906704.0,5226094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,790.159326336029,262.223121001229,1273095.0,1432647.0,1342661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,504.341542439905,459.59018969593694,7062415.0,1943178.0,10892240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
